binary	scenario	network	client_threads	metric	phase	samples	blocks	median	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p20	p80	p20_p80_ratio	p90	p99	p99_status	mad_relative	block_median_ratio	drift_relative	lag1_autocorr	outlier_count	convergence_status	reason
ngtcp2perf	close_reset_cleanup	iouring	2	streams_per_second	combined	40	8	114365.746608	113050.686010	125440.826812	0.108338	112132.778376	126093.791767	1.124504	129301.404945	144846.893172	insufficient_order_stat_support	0.036603	1.152563	-0.027876	0.276812	0	not_ready_high_variance	p50_ci_width_0.1083_gt_0.0500;block_median_ratio_1.1526_gt_1.1000;persistent_block_median_ratio_recent_1.1526_gt_1.1000
ngtcp2perf	close_reset_cleanup	syscall	1	streams_per_second	discovery	30	6	148254.474413	147749.160529	149496.502791	0.011786	145942.661409	164736.907589	1.128778	195755.944666	210059.851736	insufficient_order_stat_support	0.018302	1.033308	-0.000777	-0.100824	3	not_ready_high_variance	outliers_3;severe_outlier_blocks_2_gte_2
ngtcp2perf	close_reset_cleanup	syscall	1	streams_per_second	combined	30	6	148254.474413	147749.160529	149496.502791	0.011786	145942.661409	164736.907589	1.128778	195755.944666	210059.851736	insufficient_order_stat_support	0.018302	1.033308	-0.000777	-0.100824	3	not_ready_high_variance	outliers_3;severe_outlier_blocks_2_gte_2
ngtcp2perf	connect	iouring	1	connections_per_second	discovery	40	8	2060.958562	1973.480302	2120.602707	0.071385	1843.065288	2251.802923	1.221771	2384.878159	2785.795521	insufficient_order_stat_support	0.061631	1.155847	-0.000756	-0.367022	0	not_ready_high_variance	p50_ci_width_0.0714_gt_0.0500;p80_p20_1.2218_gt_1.1500;block_median_ratio_1.1558_gt_1.1000;persistent_block_median_ratio_recent_1.1121_gt_1.1000;persistent_p80_p20_recent_1.2302_gt_1.1500
ngtcp2perf	connect	iouring	1	connections_per_second	combined	40	8	2060.958562	1973.480302	2120.602707	0.071385	1843.065288	2251.802923	1.221771	2384.878159	2785.795521	insufficient_order_stat_support	0.061631	1.155847	-0.000756	-0.367022	0	not_ready_high_variance	p50_ci_width_0.0714_gt_0.0500;p80_p20_1.2218_gt_1.1500;block_median_ratio_1.1558_gt_1.1000;persistent_block_median_ratio_recent_1.1121_gt_1.1000;persistent_p80_p20_recent_1.2302_gt_1.1500
ngtcp2perf	connect	syscall	1	connections_per_second	discovery	30	6	2082.816478	1916.142154	2242.641510	0.156759	1798.334985	2523.850734	1.403437	2632.655402	2800.831636	insufficient_order_stat_support	0.129992	1.422059	-0.022790	-0.189602	0	not_ready_high_variance	p50_ci_width_0.1568_gt_0.0500;p80_p20_1.4034_gt_1.1500;block_median_ratio_1.4221_gt_1.1000;severe_block_median_ratio_1.4221_gt_1.2500
ngtcp2perf	connect	syscall	1	connections_per_second	combined	30	6	2082.816478	1916.142154	2242.641510	0.156759	1798.334985	2523.850734	1.403437	2632.655402	2800.831636	insufficient_order_stat_support	0.129992	1.422059	-0.022790	-0.189602	0	not_ready_high_variance	p50_ci_width_0.1568_gt_0.0500;p80_p20_1.4034_gt_1.1500;block_median_ratio_1.4221_gt_1.1000;severe_block_median_ratio_1.4221_gt_1.2500
ngtcp2perf	download	iouring	1	throughput_gbps	discovery	30	6	7.865261	7.708837	7.915573	0.026285	7.547319	8.276796	1.096654	8.373097	8.457623	insufficient_order_stat_support	0.037398	1.059123	-0.003495	-0.143197	0	ready	-
ngtcp2perf	download	iouring	1	throughput_gbps	combined	30	6	7.865261	7.708837	7.915573	0.026285	7.547319	8.276796	1.096654	8.373097	8.457623	insufficient_order_stat_support	0.037398	1.059123	-0.003495	-0.143197	0	ready	-
ngtcp2perf	download	iouring	2	throughput_gbps	discovery	40	8	7.840692	7.609410	8.022156	0.052642	7.472831	8.360668	1.118809	8.560100	9.420530	insufficient_order_stat_support	0.042102	1.187764	0.050607	0.316903	0	not_ready_high_variance	p50_ci_width_0.0526_gt_0.0300;block_median_ratio_1.1878_gt_1.1000;drift_0.0506_gt_0.0300;persistent_block_median_ratio_recent_1.1294_gt_1.1000;persistent_drift_0.0506_gt_0.0300
ngtcp2perf	download	iouring	2	throughput_gbps	combined	40	8	7.840692	7.609410	8.022156	0.052642	7.472831	8.360668	1.118809	8.560100	9.420530	insufficient_order_stat_support	0.042102	1.187764	0.050607	0.316903	0	not_ready_high_variance	p50_ci_width_0.0526_gt_0.0300;block_median_ratio_1.1878_gt_1.1000;drift_0.0506_gt_0.0300;persistent_block_median_ratio_recent_1.1294_gt_1.1000;persistent_drift_0.0506_gt_0.0300
ngtcp2perf	download	syscall	1	throughput_gbps	discovery	45	9	10.126191	10.065902	10.375260	0.030550	9.371565	10.828542	1.155468	11.011465	11.311987	insufficient_order_stat_support	0.062646	1.107076	0.016320	0.054217	0	not_ready_high_variance	p50_ci_width_0.0306_gt_0.0300;p80_p20_1.1555_gt_1.1500;block_median_ratio_1.1071_gt_1.1000;persistent_p80_p20_recent_1.1819_gt_1.1500
ngtcp2perf	download	syscall	1	throughput_gbps	combined	45	9	10.126191	10.065902	10.375260	0.030550	9.371565	10.828542	1.155468	11.011465	11.311987	insufficient_order_stat_support	0.062646	1.107076	0.016320	0.054217	0	not_ready_high_variance	p50_ci_width_0.0306_gt_0.0300;p80_p20_1.1555_gt_1.1500;block_median_ratio_1.1071_gt_1.1000;persistent_p80_p20_recent_1.1819_gt_1.1500
ngtcp2perf	flow_control	iouring	1	throughput_gbps	discovery	30	6	5.046279	4.934409	5.688353	0.149406	4.902145	5.962066	1.216216	7.587267	8.071746	insufficient_order_stat_support	0.035894	1.537582	-0.033072	0.049663	0	not_ready_high_variance	p50_ci_width_0.1494_gt_0.0500;p80_p20_1.2162_gt_1.1500;block_median_ratio_1.5376_gt_1.1000;drift_-0.0331_gt_0.0300;severe_block_median_ratio_1.5376_gt_1.2500
ngtcp2perf	flow_control	iouring	1	throughput_gbps	combined	30	6	5.046279	4.934409	5.688353	0.149406	4.902145	5.962066	1.216216	7.587267	8.071746	insufficient_order_stat_support	0.035894	1.537582	-0.033072	0.049663	0	not_ready_high_variance	p50_ci_width_0.1494_gt_0.0500;p80_p20_1.2162_gt_1.1500;block_median_ratio_1.5376_gt_1.1000;drift_-0.0331_gt_0.0300;severe_block_median_ratio_1.5376_gt_1.2500
ngtcp2perf	flow_control	syscall	1	throughput_gbps	discovery	30	6	5.842235	5.787248	5.905279	0.020203	5.780644	6.760432	1.169495	8.123861	8.711816	insufficient_order_stat_support	0.011427	1.205618	0.017213	-0.100469	5	not_ready_high_variance	p80_p20_1.1695_gt_1.1500;block_median_ratio_1.2056_gt_1.1000;outliers_5;severe_outlier_blocks_4_gte_2
ngtcp2perf	flow_control	syscall	1	throughput_gbps	combined	30	6	5.842235	5.787248	5.905279	0.020203	5.780644	6.760432	1.169495	8.123861	8.711816	insufficient_order_stat_support	0.011427	1.205618	0.017213	-0.100469	5	not_ready_high_variance	p80_p20_1.1695_gt_1.1500;block_median_ratio_1.2056_gt_1.1000;outliers_5;severe_outlier_blocks_4_gte_2
ngtcp2perf	loss_recovery	iouring	1	throughput_gbps	discovery	30	6	6.343250	5.890897	6.600777	0.111911	5.321010	7.055447	1.325960	8.186046	8.364817	insufficient_order_stat_support	0.112135	1.305888	-0.061006	-0.208821	0	not_ready_high_variance	p50_ci_width_0.1119_gt_0.0800;p80_p20_1.3260_gt_1.1500;block_median_ratio_1.3059_gt_1.1000;drift_-0.0610_gt_0.0300;severe_block_median_ratio_1.3059_gt_1.2500
ngtcp2perf	loss_recovery	iouring	1	throughput_gbps	combined	30	6	6.343250	5.890897	6.600777	0.111911	5.321010	7.055447	1.325960	8.186046	8.364817	insufficient_order_stat_support	0.112135	1.305888	-0.061006	-0.208821	0	not_ready_high_variance	p50_ci_width_0.1119_gt_0.0800;p80_p20_1.3260_gt_1.1500;block_median_ratio_1.3059_gt_1.1000;drift_-0.0610_gt_0.0300;severe_block_median_ratio_1.3059_gt_1.2500
ngtcp2perf	loss_recovery	syscall	1	throughput_gbps	discovery	30	6	6.982494	5.736443	7.104259	0.195892	5.646797	7.924174	1.403304	8.580879	8.928740	insufficient_order_stat_support	0.150957	1.510509	0.009207	-0.050652	0	not_ready_high_variance	p50_ci_width_0.1959_gt_0.0800;p80_p20_1.4033_gt_1.1500;block_median_ratio_1.5105_gt_1.1000;severe_block_median_ratio_1.5105_gt_1.2500
ngtcp2perf	loss_recovery	syscall	1	throughput_gbps	combined	30	6	6.982494	5.736443	7.104259	0.195892	5.646797	7.924174	1.403304	8.580879	8.928740	insufficient_order_stat_support	0.150957	1.510509	0.009207	-0.050652	0	not_ready_high_variance	p50_ci_width_0.1959_gt_0.0800;p80_p20_1.4033_gt_1.1500;block_median_ratio_1.5105_gt_1.1000;severe_block_median_ratio_1.5105_gt_1.2500
ngtcp2perf	multistream_download	iouring	1	throughput_gbps	discovery	30	6	5.771466	5.242751	6.335890	0.189404	5.069456	7.439916	1.467597	8.203655	8.423457	insufficient_order_stat_support	0.128398	1.417640	0.168287	0.066447	0	not_ready_high_variance	p50_ci_width_0.1894_gt_0.0300;p80_p20_1.4676_gt_1.1500;block_median_ratio_1.4176_gt_1.1000;drift_0.1683_gt_0.0300;severe_block_median_ratio_1.4176_gt_1.2500;severe_drift_0.1683_gt_0.0800
ngtcp2perf	multistream_download	iouring	1	throughput_gbps	combined	30	6	5.771466	5.242751	6.335890	0.189404	5.069456	7.439916	1.467597	8.203655	8.423457	insufficient_order_stat_support	0.128398	1.417640	0.168287	0.066447	0	not_ready_high_variance	p50_ci_width_0.1894_gt_0.0300;p80_p20_1.4676_gt_1.1500;block_median_ratio_1.4176_gt_1.1000;drift_0.1683_gt_0.0300;severe_block_median_ratio_1.4176_gt_1.2500;severe_drift_0.1683_gt_0.0800
ngtcp2perf	multistream_download	syscall	1	throughput_gbps	discovery	30	6	7.432851	6.664428	7.656830	0.133516	6.059894	8.049856	1.328382	8.823701	9.684978	insufficient_order_stat_support	0.124407	1.310864	-0.130465	-0.043670	0	not_ready_high_variance	p50_ci_width_0.1335_gt_0.0300;p80_p20_1.3284_gt_1.1500;block_median_ratio_1.3109_gt_1.1000;drift_-0.1305_gt_0.0300;severe_block_median_ratio_1.3109_gt_1.2500;severe_drift_-0.1305_gt_0.0800
ngtcp2perf	multistream_download	syscall	1	throughput_gbps	combined	30	6	7.432851	6.664428	7.656830	0.133516	6.059894	8.049856	1.328382	8.823701	9.684978	insufficient_order_stat_support	0.124407	1.310864	-0.130465	-0.043670	0	not_ready_high_variance	p50_ci_width_0.1335_gt_0.0300;p80_p20_1.3284_gt_1.1500;block_median_ratio_1.3109_gt_1.1000;drift_-0.1305_gt_0.0300;severe_block_median_ratio_1.3109_gt_1.2500;severe_drift_-0.1305_gt_0.0800
ngtcp2perf	multistream_upload	iouring	1	throughput_gbps	discovery	30	6	6.231696	5.755280	7.232126	0.236989	5.732286	7.628615	1.330816	8.064272	9.215675	insufficient_order_stat_support	0.089834	1.265289	-0.161512	0.156768	0	not_ready_high_variance	p50_ci_width_0.2370_gt_0.0300;p80_p20_1.3308_gt_1.1500;block_median_ratio_1.2653_gt_1.1000;drift_-0.1615_gt_0.0300;severe_block_median_ratio_1.2653_gt_1.2500;severe_drift_-0.1615_gt_0.0800
ngtcp2perf	multistream_upload	iouring	1	throughput_gbps	combined	30	6	6.231696	5.755280	7.232126	0.236989	5.732286	7.628615	1.330816	8.064272	9.215675	insufficient_order_stat_support	0.089834	1.265289	-0.161512	0.156768	0	not_ready_high_variance	p50_ci_width_0.2370_gt_0.0300;p80_p20_1.3308_gt_1.1500;block_median_ratio_1.2653_gt_1.1000;drift_-0.1615_gt_0.0300;severe_block_median_ratio_1.2653_gt_1.2500;severe_drift_-0.1615_gt_0.0800
ngtcp2perf	multistream_upload	syscall	1	throughput_gbps	discovery	40	8	6.660578	6.107803	6.946497	0.125919	6.076979	7.473621	1.229825	8.036351	8.873518	insufficient_order_stat_support	0.086520	1.234398	-0.021655	0.139115	0	not_ready_high_variance	p50_ci_width_0.1259_gt_0.0300;p80_p20_1.2298_gt_1.1500;block_median_ratio_1.2344_gt_1.1000;persistent_block_median_ratio_recent_1.2344_gt_1.1000;persistent_p80_p20_recent_1.2449_gt_1.1500
ngtcp2perf	multistream_upload	syscall	1	throughput_gbps	combined	40	8	6.660578	6.107803	6.946497	0.125919	6.076979	7.473621	1.229825	8.036351	8.873518	insufficient_order_stat_support	0.086520	1.234398	-0.021655	0.139115	0	not_ready_high_variance	p50_ci_width_0.1259_gt_0.0300;p80_p20_1.2298_gt_1.1500;block_median_ratio_1.2344_gt_1.1000;persistent_block_median_ratio_recent_1.2344_gt_1.1000;persistent_p80_p20_recent_1.2449_gt_1.1500
ngtcp2perf	reqresp	iouring	1	requests_per_second	discovery	20	4	91390.010325	91111.495266	91850.905171	0.008091	90490.645310	92876.524235	1.026366	93382.310509	101560.700802	insufficient_order_stat_support	0.009742	1.008327	0.006399	-0.086428	0	ready	-
ngtcp2perf	reqresp	iouring	1	requests_per_second	combined	20	4	91390.010325	91111.495266	91850.905171	0.008091	90490.645310	92876.524235	1.026366	93382.310509	101560.700802	insufficient_order_stat_support	0.009742	1.008327	0.006399	-0.086428	0	ready	-
ngtcp2perf	reqresp	iouring	2	requests_per_second	discovery	30	6	99224.728857	98986.863646	99548.551209	0.005661	98644.368471	112983.820525	1.145365	113763.025073	115277.082154	insufficient_order_stat_support	0.006998	1.010862	-0.001115	-0.357820	8	not_ready_high_variance	outliers_8;severe_outlier_blocks_5_gte_2
ngtcp2perf	reqresp	iouring	2	requests_per_second	combined	30	6	99224.728857	98986.863646	99548.551209	0.005661	98644.368471	112983.820525	1.145365	113763.025073	115277.082154	insufficient_order_stat_support	0.006998	1.010862	-0.001115	-0.357820	8	not_ready_high_variance	outliers_8;severe_outlier_blocks_5_gte_2
ngtcp2perf	reqresp	syscall	1	requests_per_second	discovery	20	4	141948.579647	139348.773105	142546.801829	0.022529	137077.913870	143194.790858	1.044623	149102.426746	167602.098947	insufficient_order_stat_support	0.022462	1.024473	-0.000816	-0.133883	0	ready	-
ngtcp2perf	reqresp	syscall	1	requests_per_second	combined	20	4	141948.579647	139348.773105	142546.801829	0.022529	137077.913870	143194.790858	1.044623	149102.426746	167602.098947	insufficient_order_stat_support	0.022462	1.024473	-0.000816	-0.133883	0	ready	-
ngtcp2perf	reqresp	syscall	2	requests_per_second	discovery	20	4	157569.605968	154860.219100	159110.308273	0.026973	153702.907065	165893.309870	1.079311	170687.561169	177972.312715	insufficient_order_stat_support	0.021570	1.039235	-0.022735	-0.014480	0	ready	-
ngtcp2perf	reqresp	syscall	2	requests_per_second	combined	20	4	157569.605968	154860.219100	159110.308273	0.026973	153702.907065	165893.309870	1.079311	170687.561169	177972.312715	insufficient_order_stat_support	0.021570	1.039235	-0.022735	-0.014480	0	ready	-
ngtcp2perf	reqresp	syscall	3	requests_per_second	discovery	50	10	171151.935349	168092.626917	177885.554375	0.057218	164438.672441	185059.166745	1.125399	188879.415676	205402.600310	insufficient_order_stat_support	0.044388	1.147447	0.032614	0.349146	0	not_ready_high_variance	p50_ci_width_0.0572_gt_0.0500;block_median_ratio_1.1474_gt_1.1000;drift_0.0326_gt_0.0300;persistent_drift_0.0326_gt_0.0300
ngtcp2perf	reqresp	syscall	3	requests_per_second	combined	50	10	171151.935349	168092.626917	177885.554375	0.057218	164438.672441	185059.166745	1.125399	188879.415676	205402.600310	insufficient_order_stat_support	0.044388	1.147447	0.032614	0.349146	0	not_ready_high_variance	p50_ci_width_0.0572_gt_0.0500;block_median_ratio_1.1474_gt_1.1000;drift_0.0326_gt_0.0300;persistent_drift_0.0326_gt_0.0300
ngtcp2perf	small_payload_pps	iouring	1	messages_per_second	discovery	20	4	101702.244285	99914.519226	102172.339593	0.022200	99309.408588	103686.144092	1.044072	106695.756976	110792.335954	insufficient_order_stat_support	0.015922	1.029838	0.012976	-0.117468	0	ready	-
ngtcp2perf	small_payload_pps	iouring	1	messages_per_second	combined	20	4	101702.244285	99914.519226	102172.339593	0.022200	99309.408588	103686.144092	1.044072	106695.756976	110792.335954	insufficient_order_stat_support	0.015922	1.029838	0.012976	-0.117468	0	ready	-
ngtcp2perf	small_payload_pps	iouring	2	messages_per_second	discovery	20	4	114010.305130	112516.622622	116766.983179	0.037280	111315.061402	122243.508508	1.098176	125369.531247	127738.089895	insufficient_order_stat_support	0.024564	1.051159	-0.029908	0.128143	0	ready	-
ngtcp2perf	small_payload_pps	iouring	2	messages_per_second	combined	20	4	114010.305130	112516.622622	116766.983179	0.037280	111315.061402	122243.508508	1.098176	125369.531247	127738.089895	insufficient_order_stat_support	0.024564	1.051159	-0.029908	0.128143	0	ready	-
ngtcp2perf	small_payload_pps	iouring	3	messages_per_second	discovery	20	4	125672.266205	124084.132273	128389.380736	0.034258	123880.704401	128748.886531	1.039297	130264.817972	138355.931191	insufficient_order_stat_support	0.020091	1.045464	-0.016597	-0.103164	0	ready	-
ngtcp2perf	small_payload_pps	iouring	3	messages_per_second	combined	20	4	125672.266205	124084.132273	128389.380736	0.034258	123880.704401	128748.886531	1.039297	130264.817972	138355.931191	insufficient_order_stat_support	0.020091	1.045464	-0.016597	-0.103164	0	ready	-
ngtcp2perf	small_payload_pps	iouring	4	messages_per_second	discovery	120	24	137192.206237	135919.444103	138822.601323	0.021161	133643.014109	145494.532709	1.088680	148530.314828	156887.570744	insufficient_order_stat_support	0.027470	1.126489	-0.020401	0.036127	0	not_ready_max_samples	block_median_ratio_1.1265_gt_1.1000
ngtcp2perf	small_payload_pps	iouring	4	messages_per_second	combined	120	24	137192.206237	135919.444103	138822.601323	0.021161	133643.014109	145494.532709	1.088680	148530.314828	156887.570744	insufficient_order_stat_support	0.027470	1.126489	-0.020401	0.036127	0	not_ready_max_samples	block_median_ratio_1.1265_gt_1.1000
ngtcp2perf	small_payload_pps	syscall	1	messages_per_second	discovery	20	4	148637.935601	146636.396846	150907.921941	0.028738	143466.117150	152176.732709	1.060715	154261.647861	156982.859624	insufficient_order_stat_support	0.025512	1.034596	0.005375	-0.138282	0	ready	-
ngtcp2perf	small_payload_pps	syscall	1	messages_per_second	combined	20	4	148637.935601	146636.396846	150907.921941	0.028738	143466.117150	152176.732709	1.060715	154261.647861	156982.859624	insufficient_order_stat_support	0.025512	1.034596	0.005375	-0.138282	0	ready	-
ngtcp2perf	small_payload_pps	syscall	2	messages_per_second	discovery	40	8	185123.595304	183522.093584	189164.268015	0.030478	181939.436413	195488.614438	1.074471	203943.982957	246296.858125	insufficient_order_stat_support	0.023698	1.118449	-0.043301	0.172110	1	not_ready_high_variance	block_median_ratio_1.1184_gt_1.1000;drift_-0.0433_gt_0.0300;outliers_1;persistent_drift_-0.0433_gt_0.0300;persistent_outliers_1
ngtcp2perf	small_payload_pps	syscall	2	messages_per_second	combined	40	8	185123.595304	183522.093584	189164.268015	0.030478	181939.436413	195488.614438	1.074471	203943.982957	246296.858125	insufficient_order_stat_support	0.023698	1.118449	-0.043301	0.172110	1	not_ready_high_variance	block_median_ratio_1.1184_gt_1.1000;drift_-0.0433_gt_0.0300;outliers_1;persistent_drift_-0.0433_gt_0.0300;persistent_outliers_1
ngtcp2perf	stream_churn	iouring	1	streams_per_second	discovery	30	6	101398.971213	100221.632702	104714.731511	0.044311	98706.863327	107260.236061	1.086654	111677.450987	118578.747394	insufficient_order_stat_support	0.029155	1.076672	0.004463	-0.169690	0	ready	-
ngtcp2perf	stream_churn	iouring	1	streams_per_second	combined	30	6	101398.971213	100221.632702	104714.731511	0.044311	98706.863327	107260.236061	1.086654	111677.450987	118578.747394	insufficient_order_stat_support	0.029155	1.076672	0.004463	-0.169690	0	ready	-
ngtcp2perf	stream_churn	iouring	2	streams_per_second	discovery	30	6	114101.748221	113668.375385	117242.307505	0.031322	113031.144177	125457.369751	1.109936	128563.467734	138793.460148	insufficient_order_stat_support	0.013484	1.115806	0.091775	0.234584	0	not_ready_high_variance	block_median_ratio_1.1158_gt_1.1000;drift_0.0918_gt_0.0300;severe_drift_0.0918_gt_0.0800
ngtcp2perf	stream_churn	iouring	2	streams_per_second	combined	30	6	114101.748221	113668.375385	117242.307505	0.031322	113031.144177	125457.369751	1.109936	128563.467734	138793.460148	insufficient_order_stat_support	0.013484	1.115806	0.091775	0.234584	0	not_ready_high_variance	block_median_ratio_1.1158_gt_1.1000;drift_0.0918_gt_0.0300;severe_drift_0.0918_gt_0.0800
