binary	scenario	network	path_profile	tier	publication_eligible	adapter_features	congestion_controller	metric	client_threads	publication_role	discovery_status	confirm_status	combined_status	combined_samples	combined_p50	combined_p50_ci95_low	combined_p50_ci95_high	combined_p50_ci95_relative_width	combined_p20_p80_ratio	publication_status	reason
noqperf	loss_recovery	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	4.574099	4.568618	4.576992	0.001831	1.029986	converged	confirm_disabled
noqperf	loss_recovery	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	3	selected_saturation	converged	converged	converged	20	4.681918	4.676373	4.681918	0.001184	1.068218	converged	confirm_disabled
noqperf	loss_recovery	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	4	plateau_sentinel+post_selected	converged	converged	converged	20	4.481687	4.471256	4.518266	0.010489	1.055391	converged	confirm_disabled
noqperf	multistream_download	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	5.321618	5.284148	5.374193	0.016921	1.028001	converged	confirm_disabled
noqperf	multistream_download	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	5.077313	5.038990	5.203316	0.032365	1.104823	converged	p50_ci_width_0.0324_gt_0.0300;confirm_disabled;p50_ci_width_0.0324_gt_0.0300
noqperf	multistream_download	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	2	selected_saturation	converged	converged	converged	20	5.232061	5.197645	5.263011	0.012493	1.028716	converged	confirm_disabled
noqperf	multistream_download	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	3	plateau_sentinel+post_selected	converged	converged	converged	20	4.981689	4.976107	5.044337	0.013696	1.034316	converged	confirm_disabled
noqperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	3.380900	3.348032	3.399587	0.015249	1.032514	converged	outliers_2;confirm_disabled;outliers_2
noqperf	multistream_upload	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	2.974572	2.933383	3.002408	0.023205	1.025593	converged	outliers_1;confirm_disabled;outliers_1
noqperf	multistream_upload	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	2.995774	2.987667	3.002038	0.004797	1.017567	converged	outliers_2;confirm_disabled;outliers_2
noqperf	multistream_upload	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	2.651223	2.633517	2.671908	0.014480	1.030705	converged	confirm_disabled
noqperf	reqresp	iouring	loopback	lifecycle	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	41798.638295	41255.102700	42342.173889	0.026007	1.015727	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
noqperf	reqresp	syscall	loopback	lifecycle	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	44760.607067	42591.894821	46929.319312	0.096903	1.059882	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
noqperf	resumed_connect	iouring	loopback	capability	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	connections_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	1668.133786	1528.439677	1807.827895	0.167485	1.105808	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
noqperf	resumed_connect	syscall	loopback	capability	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	connections_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	1448.666931	1306.200928	1591.132934	0.196686	1.125411	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
noqperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	messages_per_second	2	selected_saturation	converged	converged	converged	20	50077.931368	46950.542717	52901.046017	0.118825	1.195053	converged	p50_ci_width_0.1188_gt_0.0500;p80_p20_1.1951_gt_1.1500;block_median_ratio_1.1267_gt_1.1000;confirm_disabled;p50_ci_width_0.1188_gt_0.0500;p80_p20_1.1951_gt_1.1500;block_median_ratio_1.1267_gt_1.1000
noqperf	small_payload_pps	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	messages_per_second	3	plateau_sentinel+post_selected	converged	converged	converged	20	44313.164040	44037.716432	44313.164040	0.006216	1.092030	converged	confirm_disabled
noqperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	messages_per_second	2	selected_saturation	converged	converged	converged	20	49010.968957	47576.503928	49675.711576	0.042831	1.078213	converged	confirm_disabled
noqperf	small_payload_pps	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	messages_per_second	3	plateau_sentinel+post_selected	converged	converged	converged	20	45346.197018	44837.276590	45377.586599	0.011915	1.059381	converged	confirm_disabled
noqperf	stream_churn	iouring	loopback	lifecycle	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	43145.814998	42903.547880	43388.082116	0.011230	1.006761	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
noqperf	stream_churn	syscall	loopback	lifecycle	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	42495.102512	42176.680834	42813.524190	0.014986	1.009032	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
noqperf	upload	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	3.475350	3.472388	3.477253	0.001400	1.026268	converged	outliers_1;confirm_disabled;outliers_1
noqperf	upload	iouring	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	2.989896	2.978706	2.991721	0.004353	1.011309	converged	confirm_disabled
noqperf	upload	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	3.007183	2.998466	3.034201	0.011884	1.025564	converged	confirm_disabled
noqperf	upload	syscall	loopback	publication	1	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	2.659824	2.635117	2.693373	0.021902	1.026766	converged	confirm_disabled
noqperf	zero_rtt_reqresp	iouring	loopback	capability	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	30320.996378	21425.539033	39216.453723	0.586752	1.427260	converged	blocks_1_lt_2;samples_2_lt_20;p80_p20_1.4273_gt_1.1500;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20;p80_p20_1.4273_gt_1.1500
noqperf	zero_rtt_reqresp	syscall	loopback	capability	0	cc=cubic|sans_io=noq-proto|cpp_networkhub=on|udp_gso=common_cpp|udp_gro=on|runtime=none	cubic	requests_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	44099.701103	43731.992583	44467.409623	0.016676	1.010056	converged	blocks_1_lt_2;samples_2_lt_20;capability_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
picoperf	bidi	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	4.898515	4.870867	5.098470	0.046464	1.207305	converged	p50_ci_width_0.0465_gt_0.0300;p80_p20_1.2073_gt_1.1500;confirm_disabled;p50_ci_width_0.0465_gt_0.0300;p80_p20_1.2073_gt_1.1500
picoperf	bidi	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	4.864116	4.768785	5.123754	0.072977	1.173117	converged	p50_ci_width_0.0730_gt_0.0300;p80_p20_1.1731_gt_1.1500;confirm_disabled;p50_ci_width_0.0730_gt_0.0300;p80_p20_1.1731_gt_1.1500
picoperf	bidi	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	5.662375	5.576914	5.720938	0.025435	1.114346	converged	confirm_disabled
picoperf	bidi	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	5.041721	5.026031	5.041721	0.003112	1.182284	converged	p80_p20_1.1823_gt_1.1500;confirm_disabled;p80_p20_1.1823_gt_1.1500
picoperf	close_reset_cleanup	iouring	loopback	lifecycle	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	454354.501859	451091.981796	457617.021923	0.014361	1.008654	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
picoperf	close_reset_cleanup	syscall	loopback	lifecycle	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	streams_per_second	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	435737.812682	432618.231732	438857.393633	0.014319	1.008628	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
picoperf	connect	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	connections_per_second	11	selected_saturation+plateau_sentinel	converged	converged	converged	20	4276.360258	4276.360258	4278.904312	0.000595	1.066323	converged	confirm_disabled
picoperf	connect	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	connections_per_second	7	selected_saturation	converged	converged	converged	20	2179.625804	2074.395540	2266.847907	0.088296	1.116200	converged	p50_ci_width_0.0883_gt_0.0500;confirm_disabled;p50_ci_width_0.0883_gt_0.0500
picoperf	connect	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	connections_per_second	8	plateau_sentinel+post_selected	converged	converged	converged	20	2123.265656	2123.265656	2140.992984	0.008349	1.155351	converged	p80_p20_1.1554_gt_1.1500;confirm_disabled;p80_p20_1.1554_gt_1.1500
picoperf	datagram	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	datagrams_per_second	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	2381882.045935	2362423.100537	2387877.458311	0.010687	1.123719	converged	outliers_1;confirm_disabled;outliers_1
picoperf	datagram	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	datagrams_per_second	2	plateau_sentinel+post_selected	converged	converged	converged	20	1955685.206522	1844553.234511	1979905.083442	0.069209	26.280132	converged	p50_ci_width_0.0692_gt_0.0500;p80_p20_26.2801_gt_1.1500;confirm_disabled;p50_ci_width_0.0692_gt_0.0500;p80_p20_26.2801_gt_1.1500
picoperf	datagram	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	datagrams_per_second	5	selected_saturation	converged	converged	converged	20	1976846.431050	1969162.963011	2023786.769008	0.027632	1.106487	converged	confirm_disabled
picoperf	datagram	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	datagrams_per_second	6	plateau_sentinel+post_selected	converged	converged	converged	20	1857190.180003	1840486.005102	1934672.684253	0.050715	1.300140	converged	p50_ci_width_0.0507_gt_0.0500;p80_p20_1.3001_gt_1.1500;confirm_disabled;p50_ci_width_0.0507_gt_0.0500;p80_p20_1.3001_gt_1.1500
picoperf	download	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	5.255150	5.145746	5.351947	0.039238	1.205711	converged	p50_ci_width_0.0392_gt_0.0300;p80_p20_1.2057_gt_1.1500;confirm_disabled;p50_ci_width_0.0392_gt_0.0300;p80_p20_1.2057_gt_1.1500
picoperf	download	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	3.345968	3.284754	3.345968	0.018295	1.203958	converged	p80_p20_1.2040_gt_1.1500;confirm_disabled;p80_p20_1.2040_gt_1.1500
picoperf	download	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	7.862721	7.796698	7.862721	0.008397	1.103857	converged	confirm_disabled
picoperf	download	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	3.897900	3.788208	3.898885	0.028394	1.122658	converged	confirm_disabled
picoperf	flow_control	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	8.463289	8.266849	8.504050	0.028027	1.057177	converged	confirm_disabled
picoperf	flow_control	iouring	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	3.303745	3.249125	3.310949	0.018713	1.163502	converged	p80_p20_1.1635_gt_1.1500;confirm_disabled;p80_p20_1.1635_gt_1.1500
picoperf	flow_control	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	1	baseline_1c1s+selected_saturation	converged	converged	converged	20	7.326822	7.010692	7.371179	0.049201	1.075416	converged	confirm_disabled
picoperf	flow_control	syscall	loopback	publication	1	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	throughput_gbps	2	plateau_sentinel+post_selected	converged	converged	converged	20	3.291658	3.286328	3.296161	0.002987	1.236558	converged	p80_p20_1.2366_gt_1.1500;confirm_disabled;p80_p20_1.2366_gt_1.1500
picoperf	idle_footprint	iouring	loopback	lifecycle	0	cc=cubic|pmtud=off|packet_train=off|bdp_frame=on|bdp_seed=off|seed_now=off|udp_gso=common_cpp_after_impairment|udp_gro=on|mtu=1452|null_verifier=ed25519_sigalgs	cubic	server_rss_delta_bytes_per_connection	1	baseline_1c1s+selected_saturation+plateau_sentinel	not_ready	converged	not_ready	2	352256.000000	348160.000000	356352.000000	0.023256	1.014052	converged	blocks_1_lt_2;samples_2_lt_20;lifecycle_tier_smoke_only;blocks_1_lt_2;samples_2_lt_20
