binary	scenario	network	path_profile	client_threads	metric	phase	samples	blocks	median	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p20	p80	p20_p80_ratio	p90	p99	p99_status	mad_relative	block_median_ratio	drift_relative	lag1_autocorr	outlier_count	convergence_status	reason
s2nperf	upload	syscall	loopback	2	throughput_gbps	discovery	20	2	5.805105	5.770491	5.841744	0.012274	5.561771	5.975088	1.074314	5.152215	4.181234	insufficient_order_stat_support	0.024425	1.012348	0.000000	0.097962	0	converged	
s2nperf	upload	syscall	loopback	2	throughput_gbps	combined	20	2	5.805105	5.770491	5.841744	0.012274	5.561771	5.975088	1.074314	5.152215	4.181234	insufficient_order_stat_support	0.024425	1.012348	0.000000	0.097962	0	converged	
s2nperf	upload	syscall	loopback	3	throughput_gbps	discovery	20	2	6.119306	5.764924	6.295180	0.086653	5.751874	6.319634	1.098709	5.598928	5.382516	insufficient_order_stat_support	0.041756	1.091980	0.000000	0.506782	0	converged	p50_ci_width_0.0867_gt_0.0300
s2nperf	upload	syscall	loopback	3	throughput_gbps	combined	20	2	6.119306	5.764924	6.295180	0.086653	5.751874	6.319634	1.098709	5.598928	5.382516	insufficient_order_stat_support	0.041756	1.091980	0.000000	0.506782	0	converged	p50_ci_width_0.0867_gt_0.0300
s2nperf	upload	syscall	loopback	4	throughput_gbps	discovery	20	2	6.030419	5.928976	6.071860	0.023694	5.837830	6.157805	1.054811	5.692515	5.473978	insufficient_order_stat_support	0.016822	1.024099	0.000000	0.201617	0	converged	
s2nperf	upload	syscall	loopback	4	throughput_gbps	combined	20	2	6.030419	5.928976	6.071860	0.023694	5.837830	6.157805	1.054811	5.692515	5.473978	insufficient_order_stat_support	0.016822	1.024099	0.000000	0.201617	0	converged	
s2nperf	zero_rtt_reqresp	iouring	loopback	1	requests_per_second	discovery	2	1	32330.213181	30292.817055	34367.609307	0.126037	31107.775505	33552.650857	1.078594	30700.296280	30333.564978	insufficient_order_stat_support	0.063018	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
s2nperf	zero_rtt_reqresp	iouring	loopback	1	requests_per_second	combined	2	1	32330.213181	30292.817055	34367.609307	0.126037	31107.775505	33552.650857	1.078594	30700.296280	30333.564978	insufficient_order_stat_support	0.063018	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
s2nperf	zero_rtt_reqresp	syscall	loopback	1	requests_per_second	discovery	2	1	37018.602118	37009.829832	37027.374403	0.000474	37013.338746	37023.865489	1.000284	37011.584289	37010.005278	insufficient_order_stat_support	0.000237	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
s2nperf	zero_rtt_reqresp	syscall	loopback	1	requests_per_second	combined	2	1	37018.602118	37009.829832	37027.374403	0.000474	37013.338746	37023.865489	1.000284	37011.584289	37010.005278	insufficient_order_stat_support	0.000237	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
tquicperf	bidi	iouring	loopback	1	throughput_gbps	discovery	20	2	5.725340	5.572260	6.019455	0.078108	5.460596	6.210451	1.137321	5.440707	5.137357	insufficient_order_stat_support	0.049543	1.080254	0.000000	0.157423	0	converged	p50_ci_width_0.0781_gt_0.0300
tquicperf	bidi	iouring	loopback	1	throughput_gbps	combined	20	2	5.725340	5.572260	6.019455	0.078108	5.460596	6.210451	1.137321	5.440707	5.137357	insufficient_order_stat_support	0.049543	1.080254	0.000000	0.157423	0	converged	p50_ci_width_0.0781_gt_0.0300
tquicperf	bidi	iouring	loopback	2	throughput_gbps	discovery	20	2	7.456366	7.347440	7.704228	0.047850	7.285715	7.928952	1.088287	7.211849	7.193406	insufficient_order_stat_support	0.032643	1.048559	0.000000	0.264031	0	converged	p50_ci_width_0.0478_gt_0.0300
tquicperf	bidi	iouring	loopback	2	throughput_gbps	combined	20	2	7.456366	7.347440	7.704228	0.047850	7.285715	7.928952	1.088287	7.211849	7.193406	insufficient_order_stat_support	0.032643	1.048559	0.000000	0.264031	0	converged	p50_ci_width_0.0478_gt_0.0300
tquicperf	bidi	iouring	loopback	3	throughput_gbps	discovery	20	2	7.586321	7.536206	7.812999	0.036486	7.379763	8.016832	1.086326	7.238481	7.190126	insufficient_order_stat_support	0.035181	1.036728	0.000000	0.289590	0	converged	p50_ci_width_0.0365_gt_0.0300
tquicperf	bidi	iouring	loopback	3	throughput_gbps	combined	20	2	7.586321	7.536206	7.812999	0.036486	7.379763	8.016832	1.086326	7.238481	7.190126	insufficient_order_stat_support	0.035181	1.036728	0.000000	0.289590	0	converged	p50_ci_width_0.0365_gt_0.0300
tquicperf	bidi	iouring	loopback	4	throughput_gbps	discovery	20	2	7.974020	7.863751	8.028747	0.020692	7.700258	8.099817	1.051889	7.529119	7.407703	insufficient_order_stat_support	0.016755	1.020982	0.000000	-0.091894	0	converged	
tquicperf	bidi	iouring	loopback	4	throughput_gbps	combined	20	2	7.974020	7.863751	8.028747	0.020692	7.700258	8.099817	1.051889	7.529119	7.407703	insufficient_order_stat_support	0.016755	1.020982	0.000000	-0.091894	0	converged	
tquicperf	bidi	iouring	loopback	5	throughput_gbps	discovery	20	2	7.971702	7.971702	8.006973	0.004425	7.780253	8.175405	1.050789	7.666822	7.348520	insufficient_order_stat_support	0.020018	1.004425	0.000000	-0.187028	0	converged	
tquicperf	bidi	iouring	loopback	5	throughput_gbps	combined	20	2	7.971702	7.971702	8.006973	0.004425	7.780253	8.175405	1.050789	7.666822	7.348520	insufficient_order_stat_support	0.020018	1.004425	0.000000	-0.187028	0	converged	
tquicperf	bidi	syscall	loopback	1	throughput_gbps	discovery	20	2	7.045711	6.917803	7.135283	0.030867	6.755966	7.282122	1.077880	6.626558	5.469840	insufficient_order_stat_support	0.027669	1.031438	0.000000	0.059625	0	converged	p50_ci_width_0.0309_gt_0.0300
tquicperf	bidi	syscall	loopback	1	throughput_gbps	combined	20	2	7.045711	6.917803	7.135283	0.030867	6.755966	7.282122	1.077880	6.626558	5.469840	insufficient_order_stat_support	0.027669	1.031438	0.000000	0.059625	0	converged	p50_ci_width_0.0309_gt_0.0300
tquicperf	bidi	syscall	loopback	2	throughput_gbps	discovery	20	2	8.769929	8.601889	9.201151	0.068331	8.540835	9.441170	1.105415	8.427481	8.295820	insufficient_order_stat_support	0.029754	1.069666	0.000000	0.289223	0	converged	p50_ci_width_0.0683_gt_0.0300
tquicperf	bidi	syscall	loopback	2	throughput_gbps	combined	20	2	8.769929	8.601889	9.201151	0.068331	8.540835	9.441170	1.105415	8.427481	8.295820	insufficient_order_stat_support	0.029754	1.069666	0.000000	0.289223	0	converged	p50_ci_width_0.0683_gt_0.0300
tquicperf	bidi	syscall	loopback	3	throughput_gbps	discovery	20	2	8.627045	8.581936	8.731438	0.017330	8.460867	8.866644	1.047959	8.294918	7.943479	insufficient_order_stat_support	0.019345	1.017421	0.000000	-0.065280	0	converged	
tquicperf	bidi	syscall	loopback	3	throughput_gbps	combined	20	2	8.627045	8.581936	8.731438	0.017330	8.460867	8.866644	1.047959	8.294918	7.943479	insufficient_order_stat_support	0.019345	1.017421	0.000000	-0.065280	0	converged	
tquicperf	close_reset_cleanup	iouring	loopback	1	streams_per_second	discovery	2	1	96397.323560	92496.033465	100298.613656	0.080942	94056.549503	98738.097618	1.049774	93276.291484	92574.059267	insufficient_order_stat_support	0.040471	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
tquicperf	close_reset_cleanup	iouring	loopback	1	streams_per_second	combined	2	1	96397.323560	92496.033465	100298.613656	0.080942	94056.549503	98738.097618	1.049774	93276.291484	92574.059267	insufficient_order_stat_support	0.040471	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
tquicperf	close_reset_cleanup	syscall	loopback	1	streams_per_second	discovery	2	1	91956.602288	91892.835365	92020.369212	0.001387	91918.342134	91994.862443	1.000832	91905.588750	91894.110703	insufficient_order_stat_support	0.000693	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
tquicperf	close_reset_cleanup	syscall	loopback	1	streams_per_second	combined	2	1	91956.602288	91892.835365	92020.369212	0.001387	91918.342134	91994.862443	1.000832	91905.588750	91894.110703	insufficient_order_stat_support	0.000693	1.000000	0.000000	0.000000	0	not_ready	blocks_1_lt_2;samples_2_lt_20
tquicperf	connect	iouring	loopback	1	connections_per_second	discovery	20	2	1362.174035	1362.174035	1376.207809	0.010302	1198.169529	1489.650833	1.243272	1178.323485	1106.254409	insufficient_order_stat_support	0.090658	1.010302	0.000000	0.034607	0	converged	p80_p20_1.2433_gt_1.1500
tquicperf	connect	iouring	loopback	1	connections_per_second	combined	20	2	1362.174035	1362.174035	1376.207809	0.010302	1198.169529	1489.650833	1.243272	1178.323485	1106.254409	insufficient_order_stat_support	0.090658	1.010302	0.000000	0.034607	0	converged	p80_p20_1.2433_gt_1.1500
tquicperf	connect	iouring	loopback	2	connections_per_second	discovery	20	2	2402.817107	2303.093588	2437.514171	0.055943	2255.032674	2651.693466	1.175900	2193.644096	1900.402326	insufficient_order_stat_support	0.062578	1.058365	0.000000	-0.033683	0	converged	p50_ci_width_0.0559_gt_0.0500;p80_p20_1.1759_gt_1.1500
tquicperf	connect	iouring	loopback	2	connections_per_second	combined	20	2	2402.817107	2303.093588	2437.514171	0.055943	2255.032674	2651.693466	1.175900	2193.644096	1900.402326	insufficient_order_stat_support	0.062578	1.058365	0.000000	-0.033683	0	converged	p50_ci_width_0.0559_gt_0.0500;p80_p20_1.1759_gt_1.1500
tquicperf	connect	iouring	loopback	3	connections_per_second	discovery	20	2	3480.328037	3441.122480	3486.807045	0.013127	2909.951022	3728.727707	1.281371	2669.708607	2421.868488	insufficient_order_stat_support	0.077045	1.013276	0.000000	-0.357155	0	converged	p80_p20_1.2814_gt_1.1500
tquicperf	connect	iouring	loopback	3	connections_per_second	combined	20	2	3480.328037	3441.122480	3486.807045	0.013127	2909.951022	3728.727707	1.281371	2669.708607	2421.868488	insufficient_order_stat_support	0.077045	1.013276	0.000000	-0.357155	0	converged	p80_p20_1.2814_gt_1.1500
tquicperf	connect	iouring	loopback	4	connections_per_second	discovery	20	2	4267.403258	4229.852518	4311.134882	0.019047	4031.505741	4341.161605	1.076809	3836.550758	3188.752171	insufficient_order_stat_support	0.017666	1.019216	0.000000	-0.258038	0	converged	
tquicperf	connect	iouring	loopback	4	connections_per_second	combined	20	2	4267.403258	4229.852518	4311.134882	0.019047	4031.505741	4341.161605	1.076809	3836.550758	3188.752171	insufficient_order_stat_support	0.017666	1.019216	0.000000	-0.258038	0	converged	
tquicperf	connect	iouring	loopback	5	connections_per_second	discovery	20	2	4934.921333	4814.171357	5017.601428	0.041223	4684.209609	5078.969150	1.084275	4546.371769	4415.400699	insufficient_order_stat_support	0.033417	1.042257	0.000000	-0.057879	0	converged	
tquicperf	connect	iouring	loopback	5	connections_per_second	combined	20	2	4934.921333	4814.171357	5017.601428	0.041223	4684.209609	5078.969150	1.084275	4546.371769	4415.400699	insufficient_order_stat_support	0.033417	1.042257	0.000000	-0.057879	0	converged	
tquicperf	connect	iouring	loopback	6	connections_per_second	discovery	20	2	5242.585223	5026.406628	5358.418527	0.063330	4795.312262	5666.627002	1.181701	4657.072468	4218.176613	insufficient_order_stat_support	0.080589	1.066054	0.000000	-0.111767	0	converged	p50_ci_width_0.0633_gt_0.0500;p80_p20_1.1817_gt_1.1500
tquicperf	connect	iouring	loopback	6	connections_per_second	combined	20	2	5242.585223	5026.406628	5358.418527	0.063330	4795.312262	5666.627002	1.181701	4657.072468	4218.176613	insufficient_order_stat_support	0.080589	1.066054	0.000000	-0.111767	0	converged	p50_ci_width_0.0633_gt_0.0500;p80_p20_1.1817_gt_1.1500
tquicperf	connect	iouring	loopback	7	connections_per_second	discovery	20	2	5778.118627	5761.030258	5823.798842	0.010863	5547.400050	6063.112148	1.092965	5365.002359	2779.681595	insufficient_order_stat_support	0.032465	1.010895	0.000000	-0.114321	1	converged	outliers_1
tquicperf	connect	iouring	loopback	7	connections_per_second	combined	20	2	5778.118627	5761.030258	5823.798842	0.010863	5547.400050	6063.112148	1.092965	5365.002359	2779.681595	insufficient_order_stat_support	0.032465	1.010895	0.000000	-0.114321	1	converged	outliers_1
tquicperf	connect	iouring	loopback	8	connections_per_second	discovery	20	2	6169.702258	6146.672271	6226.408786	0.012924	6032.531310	6403.242887	1.061452	6003.319837	5920.283222	insufficient_order_stat_support	0.023301	1.012972	0.000000	0.058165	0	converged	
tquicperf	connect	iouring	loopback	8	connections_per_second	combined	20	2	6169.702258	6146.672271	6226.408786	0.012924	6032.531310	6403.242887	1.061452	6003.319837	5920.283222	insufficient_order_stat_support	0.023301	1.012972	0.000000	0.058165	0	converged	
tquicperf	connect	iouring	loopback	9	connections_per_second	discovery	20	2	6421.948048	6388.348771	6616.114237	0.035467	6223.977766	6675.200324	1.072497	5933.913533	5816.635015	insufficient_order_stat_support	0.030235	1.035653	0.000000	0.412240	0	converged	
tquicperf	connect	iouring	loopback	9	connections_per_second	combined	20	2	6421.948048	6388.348771	6616.114237	0.035467	6223.977766	6675.200324	1.072497	5933.913533	5816.635015	insufficient_order_stat_support	0.030235	1.035653	0.000000	0.412240	0	converged	
tquicperf	connect	iouring	loopback	10	connections_per_second	discovery	20	2	6905.008431	6905.008431	6922.965184	0.002601	6635.302291	7046.466044	1.061966	6602.951477	6020.902669	insufficient_order_stat_support	0.017061	1.002601	0.000000	0.048771	0	converged	
tquicperf	connect	iouring	loopback	10	connections_per_second	combined	20	2	6905.008431	6905.008431	6922.965184	0.002601	6635.302291	7046.466044	1.061966	6602.951477	6020.902669	insufficient_order_stat_support	0.017061	1.002601	0.000000	0.048771	0	converged	
tquicperf	connect	iouring	loopback	11	connections_per_second	discovery	20	2	6869.816606	6839.360566	6872.509293	0.004825	6510.021021	7028.499469	1.079643	4200.019317	3525.239604	insufficient_order_stat_support	0.025680	1.004847	0.000000	-0.130371	2	converged	outliers_2
tquicperf	connect	iouring	loopback	11	connections_per_second	combined	20	2	6869.816606	6839.360566	6872.509293	0.004825	6510.021021	7028.499469	1.079643	4200.019317	3525.239604	insufficient_order_stat_support	0.025680	1.004847	0.000000	-0.130371	2	converged	outliers_2
tquicperf	connect	syscall	loopback	1	connections_per_second	discovery	20	2	994.827330	989.877492	1021.815149	0.032104	947.143092	1028.990497	1.086415	902.304810	813.406157	insufficient_order_stat_support	0.032822	1.032264	0.000000	0.054136	0	converged	
tquicperf	connect	syscall	loopback	1	connections_per_second	combined	20	2	994.827330	989.877492	1021.815149	0.032104	947.143092	1028.990497	1.086415	902.304810	813.406157	insufficient_order_stat_support	0.032822	1.032264	0.000000	0.054136	0	converged	
tquicperf	connect	syscall	loopback	2	connections_per_second	discovery	20	2	1544.058135	1515.347677	1622.509195	0.069403	1438.907199	1628.037141	1.131440	1427.799204	1372.505983	insufficient_order_stat_support	0.051096	1.070717	0.000000	0.132198	0	converged	p50_ci_width_0.0694_gt_0.0500
tquicperf	connect	syscall	loopback	2	connections_per_second	combined	20	2	1544.058135	1515.347677	1622.509195	0.069403	1438.907199	1628.037141	1.131440	1427.799204	1372.505983	insufficient_order_stat_support	0.051096	1.070717	0.000000	0.132198	0	converged	p50_ci_width_0.0694_gt_0.0500
tquicperf	connect	syscall	loopback	3	connections_per_second	discovery	20	2	2133.979126	2074.010609	2177.263803	0.048385	2036.224466	2245.224255	1.102641	2026.551053	1983.031362	insufficient_order_stat_support	0.044678	1.049784	0.000000	0.015174	0	converged	
tquicperf	connect	syscall	loopback	3	connections_per_second	combined	20	2	2133.979126	2074.010609	2177.263803	0.048385	2036.224466	2245.224255	1.102641	2026.551053	1983.031362	insufficient_order_stat_support	0.044678	1.049784	0.000000	0.015174	0	converged	
tquicperf	connect	syscall	loopback	4	connections_per_second	discovery	20	2	2258.122482	2123.760545	2308.679560	0.081891	1970.615564	2407.408529	1.221653	1945.293083	1147.195448	insufficient_order_stat_support	0.088962	1.087071	0.000000	0.017115	0	converged	p50_ci_width_0.0819_gt_0.0500;p80_p20_1.2217_gt_1.1500
tquicperf	connect	syscall	loopback	4	connections_per_second	combined	20	2	2258.122482	2123.760545	2308.679560	0.081891	1970.615564	2407.408529	1.221653	1945.293083	1147.195448	insufficient_order_stat_support	0.088962	1.087071	0.000000	0.017115	0	converged	p50_ci_width_0.0819_gt_0.0500;p80_p20_1.2217_gt_1.1500
tquicperf	connect	syscall	loopback	5	connections_per_second	discovery	20	2	2494.393982	2469.003009	2547.993712	0.031667	2335.452011	2623.994411	1.123549	2285.645805	2138.964473	insufficient_order_stat_support	0.048994	1.031993	0.000000	0.112019	0	converged	
tquicperf	connect	syscall	loopback	5	connections_per_second	combined	20	2	2494.393982	2469.003009	2547.993712	0.031667	2335.452011	2623.994411	1.123549	2285.645805	2138.964473	insufficient_order_stat_support	0.048994	1.031993	0.000000	0.112019	0	converged	
tquicperf	connect	syscall	loopback	6	connections_per_second	discovery	20	2	2628.852554	2604.522463	2740.326699	0.051659	2536.098105	2756.129144	1.086760	2296.654903	2249.660260	insufficient_order_stat_support	0.038390	1.052142	0.000000	-0.111752	0	converged	p50_ci_width_0.0517_gt_0.0500
tquicperf	connect	syscall	loopback	6	connections_per_second	combined	20	2	2628.852554	2604.522463	2740.326699	0.051659	2536.098105	2756.129144	1.086760	2296.654903	2249.660260	insufficient_order_stat_support	0.038390	1.052142	0.000000	-0.111752	0	converged	p50_ci_width_0.0517_gt_0.0500
tquicperf	connect	syscall	loopback	7	connections_per_second	discovery	20	2	2744.598553	2719.545295	2802.772313	0.030324	2681.654059	2908.637301	1.084643	2639.245921	2547.776339	insufficient_order_stat_support	0.027973	1.030603	0.000000	0.098281	0	converged	
tquicperf	connect	syscall	loopback	7	connections_per_second	combined	20	2	2744.598553	2719.545295	2802.772313	0.030324	2681.654059	2908.637301	1.084643	2639.245921	2547.776339	insufficient_order_stat_support	0.027973	1.030603	0.000000	0.098281	0	converged	
tquicperf	connect	syscall	loopback	8	connections_per_second	discovery	20	2	2814.968350	2789.362481	2842.817154	0.018989	2752.396088	2889.941987	1.049973	2498.319972	2376.886198	insufficient_order_stat_support	0.020708	1.019164	0.000000	0.280516	0	converged	
tquicperf	connect	syscall	loopback	8	connections_per_second	combined	20	2	2814.968350	2789.362481	2842.817154	0.018989	2752.396088	2889.941987	1.049973	2498.319972	2376.886198	insufficient_order_stat_support	0.020708	1.019164	0.000000	0.280516	0	converged	
tquicperf	connect	syscall	loopback	9	connections_per_second	discovery	20	2	2880.156681	2872.871363	2909.587149	0.012748	2837.146554	2928.182626	1.032087	2804.875556	2763.016198	insufficient_order_stat_support	0.014077	1.012780	0.000000	0.081353	0	converged	
tquicperf	connect	syscall	loopback	9	connections_per_second	combined	20	2	2880.156681	2872.871363	2909.587149	0.012748	2837.146554	2928.182626	1.032087	2804.875556	2763.016198	insufficient_order_stat_support	0.014077	1.012780	0.000000	0.081353	0	converged	
tquicperf	connect	syscall	loopback	10	connections_per_second	discovery	20	2	2952.037294	2893.340420	2993.026584	0.033769	2804.214486	3063.626507	1.092508	2762.930668	2725.559961	insufficient_order_stat_support	0.037583	1.034454	0.000000	0.085794	0	converged	
tquicperf	connect	syscall	loopback	10	connections_per_second	combined	20	2	2952.037294	2893.340420	2993.026584	0.033769	2804.214486	3063.626507	1.092508	2762.930668	2725.559961	insufficient_order_stat_support	0.037583	1.034454	0.000000	0.085794	0	converged	
tquicperf	connect	syscall	loopback	11	connections_per_second	discovery	20	2	2988.965261	2977.887247	3008.823597	0.010350	2708.614795	3098.375443	1.143897	2591.969220	1975.420904	insufficient_order_stat_support	0.036864	1.010389	0.000000	-0.218070	0	converged	
tquicperf	connect	syscall	loopback	11	connections_per_second	combined	20	2	2988.965261	2977.887247	3008.823597	0.010350	2708.614795	3098.375443	1.143897	2591.969220	1975.420904	insufficient_order_stat_support	0.036864	1.010389	0.000000	-0.218070	0	converged	
tquicperf	connect	syscall	loopback	12	connections_per_second	discovery	20	2	3035.458334	3035.458334	3038.044900	0.000852	2877.479833	3165.550486	1.100112	2804.592400	2252.494695	insufficient_order_stat_support	0.043974	1.000852	0.000000	-0.302665	0	converged	
tquicperf	connect	syscall	loopback	12	connections_per_second	combined	20	2	3035.458334	3035.458334	3038.044900	0.000852	2877.479833	3165.550486	1.100112	2804.592400	2252.494695	insufficient_order_stat_support	0.043974	1.000852	0.000000	-0.302665	0	converged	
tquicperf	connect	syscall	loopback	13	connections_per_second	discovery	20	2	3000.347853	2871.674753	3036.865123	0.055057	2777.356491	3098.779930	1.115730	2690.428610	2248.085906	insufficient_order_stat_support	0.040620	1.057524	0.000000	0.204281	0	converged	p50_ci_width_0.0551_gt_0.0500
tquicperf	connect	syscall	loopback	13	connections_per_second	combined	20	2	3000.347853	2871.674753	3036.865123	0.055057	2777.356491	3098.779930	1.115730	2690.428610	2248.085906	insufficient_order_stat_support	0.040620	1.057524	0.000000	0.204281	0	converged	p50_ci_width_0.0551_gt_0.0500
tquicperf	datagram	iouring	loopback	1	datagrams_per_second	discovery	20	2	524563.508587	514746.787583	532455.578864	0.033759	502413.327598	538465.313870	1.071758	499746.957933	487813.681107	insufficient_order_stat_support	0.026308	1.034403	0.000000	0.047191	0	converged	
tquicperf	datagram	iouring	loopback	1	datagrams_per_second	combined	20	2	524563.508587	514746.787583	532455.578864	0.033759	502413.327598	538465.313870	1.071758	499746.957933	487813.681107	insufficient_order_stat_support	0.026308	1.034403	0.000000	0.047191	0	converged	
tquicperf	datagram	iouring	loopback	2	datagrams_per_second	discovery	20	2	647468.509644	647468.509644	648507.790284	0.001605	638619.037817	660399.692203	1.034106	626998.334725	621842.302561	insufficient_order_stat_support	0.014441	1.001605	0.000000	-0.108752	0	converged	
tquicperf	datagram	iouring	loopback	2	datagrams_per_second	combined	20	2	647468.509644	647468.509644	648507.790284	0.001605	638619.037817	660399.692203	1.034106	626998.334725	621842.302561	insufficient_order_stat_support	0.014441	1.001605	0.000000	-0.108752	0	converged	
tquicperf	datagram	iouring	loopback	3	datagrams_per_second	discovery	20	2	679478.910349	673129.267789	715532.779533	0.062406	658403.326657	757848.412180	1.151040	641102.094479	633439.176253	insufficient_order_stat_support	0.044807	1.062995	0.000000	0.174828	0	converged	p50_ci_width_0.0624_gt_0.0500;p80_p20_1.1510_gt_1.1500
tquicperf	datagram	iouring	loopback	3	datagrams_per_second	combined	20	2	679478.910349	673129.267789	715532.779533	0.062406	658403.326657	757848.412180	1.151040	641102.094479	633439.176253	insufficient_order_stat_support	0.044807	1.062995	0.000000	0.174828	0	converged	p50_ci_width_0.0624_gt_0.0500;p80_p20_1.1510_gt_1.1500
tquicperf	datagram	iouring	loopback	4	datagrams_per_second	discovery	20	2	661924.006494	656090.876678	667194.314982	0.016774	646013.947379	678267.264367	1.049927	643729.189467	634280.786465	insufficient_order_stat_support	0.022119	1.016924	0.000000	-0.100929	0	converged	
tquicperf	datagram	iouring	loopback	4	datagrams_per_second	combined	20	2	661924.006494	656090.876678	667194.314982	0.016774	646013.947379	678267.264367	1.049927	643729.189467	634280.786465	insufficient_order_stat_support	0.022119	1.016924	0.000000	-0.100929	0	converged	
tquicperf	datagram	syscall	loopback	1	datagrams_per_second	discovery	20	2	612000.280765	602297.159294	621496.016193	0.031371	579047.033252	663407.475660	1.145688	565720.515365	531063.692844	insufficient_order_stat_support	0.060430	1.031876	0.000000	0.119733	0	converged	
tquicperf	datagram	syscall	loopback	1	datagrams_per_second	combined	20	2	612000.280765	602297.159294	621496.016193	0.031371	579047.033252	663407.475660	1.145688	565720.515365	531063.692844	insufficient_order_stat_support	0.060430	1.031876	0.000000	0.119733	0	converged	
tquicperf	datagram	syscall	loopback	2	datagrams_per_second	discovery	20	2	698090.621319	682388.278782	784208.629142	0.145855	681670.632210	785085.086000	1.151707	676878.200694	656212.731930	insufficient_order_stat_support	0.038690	1.149212	0.000000	0.666102	0	converged	p50_ci_width_0.1459_gt_0.0500;p80_p20_1.1517_gt_1.1500;block_median_ratio_1.1492_gt_1.1000
tquicperf	datagram	syscall	loopback	2	datagrams_per_second	combined	20	2	698090.621319	682388.278782	784208.629142	0.145855	681670.632210	785085.086000	1.151707	676878.200694	656212.731930	insufficient_order_stat_support	0.038690	1.149212	0.000000	0.666102	0	converged	p50_ci_width_0.1459_gt_0.0500;p80_p20_1.1517_gt_1.1500;block_median_ratio_1.1492_gt_1.1000
tquicperf	datagram	syscall	loopback	3	datagrams_per_second	discovery	20	2	690468.527305	689026.003508	703132.099530	0.020430	683264.729802	711669.900884	1.041573	671016.601489	668543.604735	insufficient_order_stat_support	0.020178	1.020473	0.000000	0.166971	0	converged	
tquicperf	datagram	syscall	loopback	3	datagrams_per_second	combined	20	2	690468.527305	689026.003508	703132.099530	0.020430	683264.729802	711669.900884	1.041573	671016.601489	668543.604735	insufficient_order_stat_support	0.020178	1.020473	0.000000	0.166971	0	converged	
tquicperf	download	iouring	loopback	1	throughput_gbps	discovery	20	2	5.982482	5.954422	6.090109	0.022681	5.799906	6.268854	1.080854	5.645387	5.558266	insufficient_order_stat_support	0.027023	1.022788	0.000000	0.038008	0	converged	
tquicperf	download	iouring	loopback	1	throughput_gbps	combined	20	2	5.982482	5.954422	6.090109	0.022681	5.799906	6.268854	1.080854	5.645387	5.558266	insufficient_order_stat_support	0.027023	1.022788	0.000000	0.038008	0	converged	
tquicperf	download	iouring	loopback	2	throughput_gbps	discovery	20	2	6.528258	6.396455	6.763368	0.056204	6.254915	6.815777	1.089667	6.108638	5.990804	insufficient_order_stat_support	0.035118	1.057362	0.000000	0.330192	0	converged	p50_ci_width_0.0562_gt_0.0300
tquicperf	download	iouring	loopback	2	throughput_gbps	combined	20	2	6.528258	6.396455	6.763368	0.056204	6.254915	6.815777	1.089667	6.108638	5.990804	insufficient_order_stat_support	0.035118	1.057362	0.000000	0.330192	0	converged	p50_ci_width_0.0562_gt_0.0300
tquicperf	download	iouring	loopback	3	throughput_gbps	discovery	20	2	6.551381	6.514555	6.590054	0.011524	6.424869	6.698516	1.042592	6.339108	6.109007	insufficient_order_stat_support	0.019633	1.011589	0.000000	0.089041	0	converged	
tquicperf	download	iouring	loopback	3	throughput_gbps	combined	20	2	6.551381	6.514555	6.590054	0.011524	6.424869	6.698516	1.042592	6.339108	6.109007	insufficient_order_stat_support	0.019633	1.011589	0.000000	0.089041	0	converged	
tquicperf	download	syscall	loopback	1	throughput_gbps	discovery	20	2	7.375862	7.089901	8.087428	0.135242	6.973421	8.262406	1.184843	6.875611	6.794419	insufficient_order_stat_support	0.068789	1.140697	0.000000	0.582961	0	converged	p50_ci_width_0.1352_gt_0.0300;p80_p20_1.1848_gt_1.1500;block_median_ratio_1.1407_gt_1.1000
tquicperf	download	syscall	loopback	1	throughput_gbps	combined	20	2	7.375862	7.089901	8.087428	0.135242	6.973421	8.262406	1.184843	6.875611	6.794419	insufficient_order_stat_support	0.068789	1.140697	0.000000	0.582961	0	converged	p50_ci_width_0.1352_gt_0.0300;p80_p20_1.1848_gt_1.1500;block_median_ratio_1.1407_gt_1.1000
tquicperf	download	syscall	loopback	2	throughput_gbps	discovery	20	2	7.137401	7.103392	7.215310	0.015680	6.913334	7.298797	1.055756	6.890117	6.396085	insufficient_order_stat_support	0.022872	1.015756	0.000000	-0.091985	0	converged	
tquicperf	download	syscall	loopback	2	throughput_gbps	combined	20	2	7.137401	7.103392	7.215310	0.015680	6.913334	7.298797	1.055756	6.890117	6.396085	insufficient_order_stat_support	0.022872	1.015756	0.000000	-0.091985	0	converged	
