binary	scenario	network	path_profile	adapter_features	congestion_controller	measurement_status	audit_status	publication_status	metric	selected_threads	mode	duration_ms	work_units	samples	blocks	p50	p50_ci95_low	p50_ci95_high	p50_ci95_relative_width	p90	p99	p99_status	reason
ngtcp2perf	flow_control	iouring	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	throughput_gbps	8	duration	2000		20	5	14.794552	14.760108	14.835775	0.005115	14.109063	13.662592	insufficient_order_stat_support	
ngtcp2perf	resumed_connect	syscall	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	connections_per_second	16	work		8	20	5	112.242537	111.628646	112.606183	0.008709	108.783168	108.402727	insufficient_order_stat_support	
ngtcp2perf	resumed_connect	iouring	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	connections_per_second	16	work		8	20	5	113.838521	112.860092	114.607242	0.015348	108.830682	107.675026	insufficient_order_stat_support	
ngtcp2perf	zero_rtt_reqresp	syscall	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	requests_per_second	16	duration	2000		20	5	45569.250000	45349.500000	45640.250000	0.006380	44301.150000	43771.320000	insufficient_order_stat_support	
ngtcp2perf	zero_rtt_reqresp	iouring	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	requests_per_second	16	duration	2000		20	5	41830.750000	41701.500000	41939.000000	0.005678	40053.050000	39995.630000	insufficient_order_stat_support	
ngtcp2perf	datagram	syscall	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	datagrams_per_second	4	duration	2000		20	5	1498893.250000	1483381.750000	1508890.250000	0.017018	1345201.700000	1316809.265000	insufficient_order_stat_support	
ngtcp2perf	datagram	iouring	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	noisy	inconclusive	datagrams_per_second	1	duration	2000		20	5	1369468.250000	1334440.750000	1408435.750000	0.054032	1315466.350000	1288234.240000	insufficient_order_stat_support	p50_ci_width_0.0540_gt_0.0500;drift_-0.0363_gt_0.0300
ngtcp2perf	idle_footprint	syscall	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	noisy	inconclusive	server_rss_delta_bytes_per_connection	16	work			20	5	110336.000000	105600.000000	113408.000000	0.070766	120883.200000	121966.080000	insufficient_order_stat_support	p50_ci_width_0.0708_gt_0.0500;block_median_ratio_1.1171_gt_1.1000
ngtcp2perf	idle_footprint	iouring	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	server_rss_delta_bytes_per_connection	16	work			20	5	76544.000000	75520.000000	78080.000000	0.033445	86092.800000	88028.160000	insufficient_order_stat_support	
ngtcp2perf	close_reset_cleanup	syscall	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	streams_per_second	16	duration	2000		20	5	52912.000000	52524.000000	53302.000000	0.014704	50078.450000	49895.615000	insufficient_order_stat_support	
ngtcp2perf	close_reset_cleanup	iouring	loopback	cc=cubic|udp_payload_shaping=off|pmtud=off|max_tx_payload=1452|udp_gso=common_cpp|udp_gro=on	cubic	complete	tail_insufficient	publishable	streams_per_second	16	duration	2000		20	5	42285.000000	42175.750000	42374.000000	0.004688	41115.850000	40862.275000	insufficient_order_stat_support	
