run_order	binary	scenario	network	path_profile	threads	status	reason	metric	samples	p50	out_dir
539	lsperf	zero_rtt_reqresp	iouring	loopback	16	ok		requests_per_second	3	57319.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00539t16-lsperf-zero_rtt_reqresp-iouring-loopback
541	lsperf	datagram	syscall	loopback	1	ok		datagrams_per_second	3	1234379.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00541t1-lsperf-datagram-syscall-loopback
542	lsperf	datagram	syscall	loopback	2	ok		datagrams_per_second	3	2271337.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00542t2-lsperf-datagram-syscall-loopback
543	lsperf	datagram	syscall	loopback	4	ok		datagrams_per_second	3	497579.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00543t4-lsperf-datagram-syscall-loopback
544	lsperf	datagram	syscall	loopback	8	ok		datagrams_per_second	3	499657.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00544t8-lsperf-datagram-syscall-loopback
545	lsperf	datagram	syscall	loopback	16	ok		datagrams_per_second	3	722124.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00545t16-lsperf-datagram-syscall-loopback
547	lsperf	datagram	iouring	loopback	1	ok		datagrams_per_second	3	171422.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00547t1-lsperf-datagram-iouring-loopback
548	lsperf	datagram	iouring	loopback	2	ok		datagrams_per_second	3	329489.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00548t2-lsperf-datagram-iouring-loopback
549	lsperf	datagram	iouring	loopback	4	ok		datagrams_per_second	3	513261.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00549t4-lsperf-datagram-iouring-loopback
550	lsperf	datagram	iouring	loopback	8	ok		datagrams_per_second	3	608325.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00550t8-lsperf-datagram-iouring-loopback
551	lsperf	datagram	iouring	loopback	16	ok		datagrams_per_second	3	1044572.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00551t16-lsperf-datagram-iouring-loopback
553	lsperf	idle_footprint	syscall	loopback	1	ok		server_rss_delta_bytes_per_connection	3	356352.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00553t1-lsperf-idle_footprint-syscall-loopback
554	lsperf	idle_footprint	syscall	loopback	2	ok		server_rss_delta_bytes_per_connection	3	147456.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00554t2-lsperf-idle_footprint-syscall-loopback
555	lsperf	idle_footprint	syscall	loopback	4	ok		server_rss_delta_bytes_per_connection	3	97280.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00555t4-lsperf-idle_footprint-syscall-loopback
556	lsperf	idle_footprint	syscall	loopback	8	ok		server_rss_delta_bytes_per_connection	3	74240.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00556t8-lsperf-idle_footprint-syscall-loopback
557	lsperf	idle_footprint	syscall	loopback	16	ok		server_rss_delta_bytes_per_connection	3	78336.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00557t16-lsperf-idle_footprint-syscall-loopback
559	lsperf	idle_footprint	iouring	loopback	1	ok		server_rss_delta_bytes_per_connection	3	241664.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00559t1-lsperf-idle_footprint-iouring-loopback
560	lsperf	idle_footprint	iouring	loopback	2	ok		server_rss_delta_bytes_per_connection	3	129024.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00560t2-lsperf-idle_footprint-iouring-loopback
561	lsperf	idle_footprint	iouring	loopback	4	ok		server_rss_delta_bytes_per_connection	3	107520.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00561t4-lsperf-idle_footprint-iouring-loopback
562	lsperf	idle_footprint	iouring	loopback	8	ok		server_rss_delta_bytes_per_connection	3	78848.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00562t8-lsperf-idle_footprint-iouring-loopback
563	lsperf	idle_footprint	iouring	loopback	16	ok		server_rss_delta_bytes_per_connection	3	75520.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00563t16-lsperf-idle_footprint-iouring-loopback
565	lsperf	close_reset_cleanup	syscall	loopback	1	ok		streams_per_second	3	28385.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00565t1-lsperf-close_reset_cleanup-syscall-loopback
566	lsperf	close_reset_cleanup	syscall	loopback	2	ok		streams_per_second	3	48762.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00566t2-lsperf-close_reset_cleanup-syscall-loopback
567	lsperf	close_reset_cleanup	syscall	loopback	4	ok		streams_per_second	3	73812.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00567t4-lsperf-close_reset_cleanup-syscall-loopback
568	lsperf	close_reset_cleanup	syscall	loopback	8	ok		streams_per_second	3	105016.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00568t8-lsperf-close_reset_cleanup-syscall-loopback
569	lsperf	close_reset_cleanup	syscall	loopback	16	ok		streams_per_second	3	142072.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00569t16-lsperf-close_reset_cleanup-syscall-loopback
571	lsperf	close_reset_cleanup	iouring	loopback	1	ok		streams_per_second	3	21061.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00571t1-lsperf-close_reset_cleanup-iouring-loopback
572	lsperf	close_reset_cleanup	iouring	loopback	2	ok		streams_per_second	3	27277.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00572t2-lsperf-close_reset_cleanup-iouring-loopback
573	lsperf	close_reset_cleanup	iouring	loopback	4	ok		streams_per_second	3	38025.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00573t4-lsperf-close_reset_cleanup-iouring-loopback
574	lsperf	close_reset_cleanup	iouring	loopback	8	ok		streams_per_second	3	53040.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00574t8-lsperf-close_reset_cleanup-iouring-loopback
575	lsperf	close_reset_cleanup	iouring	loopback	16	ok		streams_per_second	3	73664.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00575t16-lsperf-close_reset_cleanup-iouring-loopback
577	xquicperf	download	syscall	loopback	1	ok		throughput_gbps	3	1.783283	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00577t1-xquicperf-download-syscall-loopback
578	xquicperf	download	syscall	loopback	2	ok		throughput_gbps	3	2.980477	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00578t2-xquicperf-download-syscall-loopback
579	xquicperf	download	syscall	loopback	4	ok		throughput_gbps	3	5.226846	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00579t4-xquicperf-download-syscall-loopback
580	xquicperf	download	syscall	loopback	8	ok		throughput_gbps	3	5.871799	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00580t8-xquicperf-download-syscall-loopback
581	xquicperf	download	syscall	loopback	16	ok		throughput_gbps	3	6.949722	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00581t16-xquicperf-download-syscall-loopback
583	xquicperf	download	iouring	loopback	1	ok		throughput_gbps	3	1.366748	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00583t1-xquicperf-download-iouring-loopback
584	xquicperf	download	iouring	loopback	2	ok		throughput_gbps	3	2.286215	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00584t2-xquicperf-download-iouring-loopback
585	xquicperf	download	iouring	loopback	4	ok		throughput_gbps	3	1.491028	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00585t4-xquicperf-download-iouring-loopback
586	xquicperf	download	iouring	loopback	8	ok		throughput_gbps	3	1.249637	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00586t8-xquicperf-download-iouring-loopback
587	xquicperf	download	iouring	loopback	16	ok		throughput_gbps	3	0.954375	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00587t16-xquicperf-download-iouring-loopback
589	xquicperf	upload	syscall	loopback	1	ok		throughput_gbps	3	3.146377	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00589t1-xquicperf-upload-syscall-loopback
590	xquicperf	upload	syscall	loopback	2	ok		throughput_gbps	3	3.337470	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00590t2-xquicperf-upload-syscall-loopback
591	xquicperf	upload	syscall	loopback	4	ok		throughput_gbps	3	3.489251	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00591t4-xquicperf-upload-syscall-loopback
592	xquicperf	upload	syscall	loopback	8	ok		throughput_gbps	3	4.119633	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00592t8-xquicperf-upload-syscall-loopback
593	xquicperf	upload	syscall	loopback	16	ok		throughput_gbps	3	5.029532	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00593t16-xquicperf-upload-syscall-loopback
595	xquicperf	upload	iouring	loopback	1	ok		throughput_gbps	3	1.790992	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00595t1-xquicperf-upload-iouring-loopback
596	xquicperf	upload	iouring	loopback	2	ok		throughput_gbps	3	1.336401	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00596t2-xquicperf-upload-iouring-loopback
597	xquicperf	upload	iouring	loopback	4	ok		throughput_gbps	3	1.802526	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00597t4-xquicperf-upload-iouring-loopback
598	xquicperf	upload	iouring	loopback	8	ok		throughput_gbps	3	2.121130	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00598t8-xquicperf-upload-iouring-loopback
599	xquicperf	upload	iouring	loopback	16	ok		throughput_gbps	3	3.288856	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00599t16-xquicperf-upload-iouring-loopback
601	xquicperf	connect	syscall	loopback	1	ok		connections_per_second	3	864.067494	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00601t1-xquicperf-connect-syscall-loopback
602	xquicperf	connect	syscall	loopback	2	ok		connections_per_second	3	1574.721314	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00602t2-xquicperf-connect-syscall-loopback
603	xquicperf	connect	syscall	loopback	4	ok		connections_per_second	3	2565.632076	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00603t4-xquicperf-connect-syscall-loopback
604	xquicperf	connect	syscall	loopback	8	ok		connections_per_second	3	3815.304905	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00604t8-xquicperf-connect-syscall-loopback
605	xquicperf	connect	syscall	loopback	16	ok		connections_per_second	3	4364.320372	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00605t16-xquicperf-connect-syscall-loopback
607	xquicperf	connect	iouring	loopback	1	ok		connections_per_second	3	1199.787398	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00607t1-xquicperf-connect-iouring-loopback
608	xquicperf	connect	iouring	loopback	2	ok		connections_per_second	3	2009.920970	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00608t2-xquicperf-connect-iouring-loopback
609	xquicperf	connect	iouring	loopback	4	ok		connections_per_second	3	3160.231645	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00609t4-xquicperf-connect-iouring-loopback
610	xquicperf	connect	iouring	loopback	8	ok		connections_per_second	3	5185.461263	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00610t8-xquicperf-connect-iouring-loopback
611	xquicperf	connect	iouring	loopback	16	ok		connections_per_second	3	5986.025623	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00611t16-xquicperf-connect-iouring-loopback
613	xquicperf	reqresp	syscall	loopback	1	ok		requests_per_second	3	16464.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00613t1-xquicperf-reqresp-syscall-loopback
614	xquicperf	reqresp	syscall	loopback	2	ok		requests_per_second	3	20159.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00614t2-xquicperf-reqresp-syscall-loopback
615	xquicperf	reqresp	syscall	loopback	4	ok		requests_per_second	3	23392.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00615t4-xquicperf-reqresp-syscall-loopback
616	xquicperf	reqresp	syscall	loopback	8	ok		requests_per_second	3	27354.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00616t8-xquicperf-reqresp-syscall-loopback
617	xquicperf	reqresp	syscall	loopback	16	ok		requests_per_second	3	28259.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00617t16-xquicperf-reqresp-syscall-loopback
619	xquicperf	reqresp	iouring	loopback	1	ok		requests_per_second	3	14904.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00619t1-xquicperf-reqresp-iouring-loopback
620	xquicperf	reqresp	iouring	loopback	2	ok		requests_per_second	3	22790.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00620t2-xquicperf-reqresp-iouring-loopback
621	xquicperf	reqresp	iouring	loopback	4	ok		requests_per_second	3	22757.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00621t4-xquicperf-reqresp-iouring-loopback
622	xquicperf	reqresp	iouring	loopback	8	ok		requests_per_second	3	22760.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00622t8-xquicperf-reqresp-iouring-loopback
623	xquicperf	reqresp	iouring	loopback	16	ok		requests_per_second	3	22679.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00623t16-xquicperf-reqresp-iouring-loopback
625	xquicperf	stream_churn	syscall	loopback	1	ok		streams_per_second	3	16472.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00625t1-xquicperf-stream_churn-syscall-loopback
626	xquicperf	stream_churn	syscall	loopback	2	ok		streams_per_second	3	20240.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00626t2-xquicperf-stream_churn-syscall-loopback
627	xquicperf	stream_churn	syscall	loopback	4	ok		streams_per_second	3	23520.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00627t4-xquicperf-stream_churn-syscall-loopback
628	xquicperf	stream_churn	syscall	loopback	8	ok		streams_per_second	3	27511.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00628t8-xquicperf-stream_churn-syscall-loopback
629	xquicperf	stream_churn	syscall	loopback	16	ok		streams_per_second	3	28416.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00629t16-xquicperf-stream_churn-syscall-loopback
631	xquicperf	stream_churn	iouring	loopback	1	ok		streams_per_second	3	14880.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00631t1-xquicperf-stream_churn-iouring-loopback
632	xquicperf	stream_churn	iouring	loopback	2	ok		streams_per_second	3	23053.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00632t2-xquicperf-stream_churn-iouring-loopback
633	xquicperf	stream_churn	iouring	loopback	4	ok		streams_per_second	3	23391.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00633t4-xquicperf-stream_churn-iouring-loopback
634	xquicperf	stream_churn	iouring	loopback	8	ok		streams_per_second	3	23165.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00634t8-xquicperf-stream_churn-iouring-loopback
635	xquicperf	stream_churn	iouring	loopback	16	ok		streams_per_second	3	22784.000000	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00635t16-xquicperf-stream_churn-iouring-loopback
637	xquicperf	multistream_download	syscall	loopback	1	ok		throughput_gbps	3	1.780432	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00637t1-xquicperf-multistream_download-syscall-loopback
638	xquicperf	multistream_download	syscall	loopback	2	ok		throughput_gbps	3	3.616223	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00638t2-xquicperf-multistream_download-syscall-loopback
639	xquicperf	multistream_download	syscall	loopback	4	ok		throughput_gbps	3	4.999610	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00639t4-xquicperf-multistream_download-syscall-loopback
640	xquicperf	multistream_download	syscall	loopback	8	ok		throughput_gbps	3	6.695938	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00640t8-xquicperf-multistream_download-syscall-loopback
641	xquicperf	multistream_download	syscall	loopback	16	ok		throughput_gbps	3	7.345006	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00641t16-xquicperf-multistream_download-syscall-loopback
643	xquicperf	multistream_download	iouring	loopback	1	ok		throughput_gbps	3	1.785353	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00643t1-xquicperf-multistream_download-iouring-loopback
644	xquicperf	multistream_download	iouring	loopback	2	ok		throughput_gbps	3	3.264906	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00644t2-xquicperf-multistream_download-iouring-loopback
645	xquicperf	multistream_download	iouring	loopback	4	ok		throughput_gbps	3	3.645918	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00645t4-xquicperf-multistream_download-iouring-loopback
646	xquicperf	multistream_download	iouring	loopback	8	ok		throughput_gbps	3	3.764063	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00646t8-xquicperf-multistream_download-iouring-loopback
647	xquicperf	multistream_download	iouring	loopback	16	ok		throughput_gbps	3	2.641005	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00647t16-xquicperf-multistream_download-iouring-loopback
649	xquicperf	multistream_upload	syscall	loopback	1	ok		throughput_gbps	3	1.642070	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00649t1-xquicperf-multistream_upload-syscall-loopback
650	xquicperf	multistream_upload	syscall	loopback	2	ok		throughput_gbps	3	2.659189	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00650t2-xquicperf-multistream_upload-syscall-loopback
651	xquicperf	multistream_upload	syscall	loopback	4	ok		throughput_gbps	3	3.019899	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00651t4-xquicperf-multistream_upload-syscall-loopback
652	xquicperf	multistream_upload	syscall	loopback	8	ok		throughput_gbps	3	3.464495	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00652t8-xquicperf-multistream_upload-syscall-loopback
653	xquicperf	multistream_upload	syscall	loopback	16	ok		throughput_gbps	3	3.967812	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00653t16-xquicperf-multistream_upload-syscall-loopback
655	xquicperf	multistream_upload	iouring	loopback	1	ok		throughput_gbps	3	1.409286	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00655t1-xquicperf-multistream_upload-iouring-loopback
656	xquicperf	multistream_upload	iouring	loopback	2	ok		throughput_gbps	3	1.526727	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00656t2-xquicperf-multistream_upload-iouring-loopback
657	xquicperf	multistream_upload	iouring	loopback	4	ok		throughput_gbps	3	1.323303	.run/fixed-full-matrix-20260601T015324Z/scout/blocks/r000b00657t4-xquicperf-multistream_upload-iouring-loopback
